BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2002;233.3;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2003;234.4;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2004;235.2;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2005;235.8;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2006;236.7;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2007;238.8;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2008;241.5;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2009;243.3;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2010;245.5;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2011;247.6;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2012;249.6;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2013;252.0;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2014;254.1;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2015;255.8;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2016;257.6;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2017;258.7;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2018;260.2;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2019;261.8;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2020;263.7;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;null;6;Bevölkerungsdichte [Einw./km2];2021;266.1;Einw./km2;Einwohner pro km2;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1982;0.7;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1983;0.5;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1984;0.5;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1985;0.6;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1986;0.7;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1987;0.8;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1988;0.9;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1989;1.0;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1990;1.3;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1991;1.8;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1992;1.2;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1993;1.0;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1994;0.9;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1995;0.4;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1996;0.3;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1997;0.0;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1998;0.2;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];1999;0.6;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2000;0.4;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2001;0.8;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2002;0.5;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2003;0.4;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2004;0.3;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2005;0.3;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2006;0.4;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2007;0.9;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2008;1.1;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2009;0.7;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2010;0.9;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2011;0.9;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2012;0.8;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2013;1.0;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2014;0.8;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2015;0.7;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2016;0.7;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2017;0.4;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2018;0.6;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2019;0.6;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2020;0.7;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;8;Vorjahresveränderung ständige Wohnbevölkerung [%];2021;0.9;%;Prozent;
17;Kanton St.Gallen;Bevölkerung;Bevölkerungsbestand;Bevölkerungsentwicklung;9;10-Jahresveränderung ständige Wohnbevölkerung [%];1991;9.2;%;Prozent;
